Date,Open,High,Low,Close,Volume
2016-09-26,4.921082019805908,4.921082019805908,4.890592098236084,4.902788162231445,3594624
2016-09-27,4.902788162231445,4.902788162231445,4.902788162231445,4.902788162231445,0
2016-09-28,4.902788162231445,4.902788162231445,4.902788162231445,4.902788162231445,0
2016-09-29,4.9332780838012695,4.9332780838012695,4.884493827819824,4.902788162231445,13014113
2016-09-30,4.866199970245361,4.884493827819824,4.86010217666626,4.878396034240723,13114146
2016-10-03,4.866199970245361,4.884493827819824,4.86010217666626,4.86010217666626,5077078
2016-10-04,4.890592098236084,4.902788162231445,4.86010217666626,4.902788162231445,6064288
2016-10-05,4.866199970245361,4.890592098236084,4.866199970245361,4.890592098236084,3691377
2016-10-06,4.8966898918151855,4.8966898918151855,4.872297763824463,4.872297763824463,5434573
2016-10-07,4.872297763824463,4.890592098236084,4.86010217666626,4.866199970245361,9983609
2016-10-11,4.8966898918151855,4.8966898918151855,4.85400390625,4.884493827819824,9121030
2016-10-12,4.866199970245361,4.878396034240723,4.841807842254639,4.86010217666626,6200398
2016-10-13,4.86010217666626,4.872297763824463,4.829611778259277,4.847906112670898,17807491
2016-10-14,4.841807842254639,4.847906112670898,4.817416191101074,4.823513984680176,6621848
2016-10-17,4.835710048675537,4.835710048675537,4.817416191101074,4.835710048675537,8525752
2016-10-18,4.835710048675537,4.866199970245361,4.829611778259277,4.866199970245361,7830442
2016-10-19,4.866199970245361,4.878396034240723,4.85400390625,4.878396034240723,7179408
2016-10-20,4.872297763824463,4.902788162231445,4.866199970245361,4.8966898918151855,10036085
2016-10-21,4.8966898918151855,4.902788162231445,4.86010217666626,4.86010217666626,5362418
2016-10-24,4.86010217666626,4.878396034240723,4.85400390625,4.878396034240723,3930800
2016-10-25,4.884493827819824,4.884493827819824,4.86010217666626,4.878396034240723,8137100
2016-10-26,4.878396034240723,4.890592098236084,4.872297763824463,4.884493827819824,5616600
2016-10-27,4.890592098236084,4.890592098236084,4.85400390625,4.85400390625,6520175
2016-10-28,4.878396034240723,4.884493827819824,4.847906112670898,4.866199970245361,5508367
2016-10-31,4.847906112670898,4.884493827819824,4.847906112670898,4.866199970245361,6964584
2016-11-01,4.86010217666626,4.878396034240723,4.85400390625,4.872297763824463,3853725
2016-11-02,4.86010217666626,4.866199970245361,4.841807842254639,4.847906112670898,6723521
2016-11-03,4.847906112670898,4.86010217666626,4.829611778259277,4.85400390625,6046249
2016-11-04,4.85400390625,4.85400390625,4.823513984680176,4.841807842254639,6798955
2016-11-07,4.847906112670898,4.85400390625,4.823513984680176,4.829611778259277,8852089
2016-11-08,4.847906112670898,4.85400390625,4.829611778259277,4.85400390625,5590361
2016-11-09,4.872297763824463,4.884493827819824,4.750338077545166,4.756435871124268,21364398
2016-11-10,4.799121856689453,4.829611778259277,4.799121856689453,4.8113179206848145,8558550
2016-11-11,4.786925792694092,4.805220127105713,4.756435871124268,4.756435871124268,14844222
2016-11-14,4.756435871124268,4.793024063110352,4.725945949554443,4.762534141540527,14572002
2016-11-15,4.762534141540527,4.799121856689453,4.756435871124268,4.756435871124268,12372918
2016-11-16,4.786925792694092,4.793024063110352,4.762534141540527,4.762534141540527,8714339
2016-11-17,4.768631935119629,4.786925792694092,4.762534141540527,4.768631935119629,5685475
2016-11-18,4.762534141540527,4.774730205535889,4.756435871124268,4.756435871124268,8850449
2016-11-21,4.768631935119629,4.817416191101074,4.756435871124268,4.817416191101074,9147268
2016-11-22,4.8113179206848145,4.823513984680176,4.799121856689453,4.8113179206848145,8832411
2016-11-23,4.823513984680176,4.872297763824463,4.817416191101074,4.866199970245361,12618901
2016-11-24,4.86010217666626,4.951571941375732,4.847906112670898,4.9332780838012695,25701889
2016-11-25,4.945474147796631,4.957670211791992,4.914984226226807,4.921082019805908,16006900
2016-11-28,4.939375877380371,4.957670211791992,4.921082019805908,4.9332780838012695,12677937
2016-11-29,4.92717981338501,4.939375877380371,4.902788162231445,4.908885955810547,10546089
2016-11-30,4.9332780838012695,4.939375877380371,4.914984226226807,4.921082019805908,15598569
2016-12-01,4.92717981338501,4.945474147796631,4.921082019805908,4.9332780838012695,8023948
2016-12-02,4.92717981338501,4.963768005371094,4.914984226226807,4.939375877380371,11815358
2016-12-05,4.945474147796631,4.951571941375732,4.908885955810547,4.908885955810547,8187936
2016-12-06,4.945474147796631,4.951571941375732,4.921082019805908,4.9332780838012695,7751728
2016-12-07,4.951571941375732,4.957670211791992,4.914984226226807,4.9332780838012695,8269931
2016-12-08,4.939375877380371,4.982061862945557,4.939375877380371,4.963768005371094,19795030
2016-12-09,4.982061862945557,5.000356197357178,4.975964069366455,4.988160133361816,27102350
2016-12-12,5.006453990936279,5.067432880401611,5.000356197357178,5.018650054931641,26343084
2016-12-13,5.0369439125061035,5.05523681640625,5.012551784515381,5.05523681640625,17797652
2016-12-14,5.067432880401611,5.073531150817871,5.006453990936279,5.012551784515381,12776330
2016-12-15,5.012551784515381,5.043042182922363,5.006453990936279,5.024747848510742,11679248
2016-12-16,5.030846118927002,5.030846118927002,4.957670211791992,4.957670211791992,19473613
2016-12-19,4.969865798950195,5.006453990936279,4.963768005371094,4.975964069366455,20223039
2016-12-20,4.975964069366455,5.000356197357178,4.957670211791992,4.969865798950195,8099383
2016-12-21,4.982061862945557,5.000356197357178,4.951571941375732,4.951571941375732,9634313
2016-12-22,4.982061862945557,4.988160133361816,4.92717981338501,4.92717981338501,8328966
2016-12-23,4.92717981338501,4.945474147796631,4.914984226226807,4.92717981338501,6849792
2016-12-26,4.92717981338501,4.951571941375732,4.92717981338501,4.9332780838012695,2997706
2016-12-27,4.9332780838012695,4.945474147796631,4.921082019805908,4.939375877380371,3666778
2016-12-28,4.939375877380371,4.963768005371094,4.939375877380371,4.957670211791992,6492297
2016-12-29,4.957670211791992,4.957670211791992,4.92717981338501,4.9332780838012695,7482787
2016-12-30,4.951571941375732,4.975964069366455,4.951571941375732,4.969865798950195,6912107
2017-01-03,4.969865798950195,4.969865798950195,4.939375877380371,4.963768005371094,2226961
2017-01-04,4.982061862945557,4.982061862945557,4.951571941375732,4.957670211791992,7084295
2017-01-05,4.963768005371094,4.988160133361816,4.951571941375732,4.975964069366455,7286001
2017-01-06,4.975964069366455,4.988160133361816,4.963768005371094,4.969865798950195,5173831
2017-01-09,4.975964069366455,4.982061862945557,4.945474147796631,4.945474147796631,6525095
2017-01-10,4.969865798950195,4.982061862945557,4.957670211791992,4.975964069366455,7030179
2017-01-11,4.982061862945557,5.030846118927002,4.982061862945557,5.018650054931641,11774361
2017-01-12,5.030846118927002,5.043042182922363,5.012551784515381,5.018650054931641,10391940
2017-01-13,5.030846118927002,5.030846118927002,5.000356197357178,5.012551784515381,5319781
2017-01-16,5.012551784515381,5.012551784515381,4.945474147796631,4.951571941375732,12799288
2017-01-17,4.957670211791992,4.975964069366455,4.945474147796631,4.951571941375732,9065274
2017-01-18,4.951571941375732,4.975964069366455,4.945474147796631,4.951571941375732,8009189
2017-01-19,4.957670211791992,4.969865798950195,4.951571941375732,4.957670211791992,4604792
2017-01-20,4.951571941375732,4.975964069366455,4.951571941375732,4.969865798950195,7535263
2017-01-23,4.975964069366455,5.012551784515381,4.975964069366455,4.994257926940918,10731395
2017-01-24,5.000356197357178,5.012551784515381,4.982061862945557,4.982061862945557,11297155
