Date,Open,High,Low,Close,Volume
2016-09-26,3.8502418994903564,4.242455959320068,3.8502418994903564,4.15093994140625,113899
2016-09-27,4.15093994140625,4.15093994140625,4.15093994140625,4.15093994140625,0
2016-09-28,4.15093994140625,4.15093994140625,4.15093994140625,4.15093994140625,0
2016-09-29,4.15093994140625,4.281678199768066,4.15093994140625,4.190161228179932,139172
2016-09-30,4.34050989151001,4.34050989151001,4.196698188781738,4.268603801727295,34612
2016-10-03,4.3143630027771,4.379732131958008,4.190161228179932,4.242455959320068,70231
2016-10-04,4.216309070587158,4.242455959320068,4.15093994140625,4.196698188781738,169456
2016-10-05,4.196698188781738,4.196698188781738,4.13132905960083,4.183623790740967,72583
2016-10-06,4.15093994140625,4.183623790740967,4.085570812225342,4.183623790740967,125199
2016-10-07,4.13132905960083,4.190161228179932,4.13132905960083,4.17708683013916,173153
2016-10-11,4.1705498695373535,4.17708683013916,4.118255138397217,4.137866020202637,155703
2016-10-12,4.124792098999023,4.124792098999023,3.837167978286743,3.9875171184539795,201058
2016-10-13,4.052886009216309,4.052886009216309,3.974442958831787,4.052886009216309,202174
2016-10-14,4.052886009216309,4.118255138397217,4.020201206207275,4.020201206207275,65916
2016-10-17,4.020201206207275,4.268603801727295,4.020201206207275,4.124792098999023,92454
2016-10-18,4.085570812225342,4.445100784301758,4.052886009216309,4.255529880523682,244286
2016-10-19,4.248992919921875,4.673892974853516,4.248992919921875,4.268603801727295,256803
2016-10-20,4.268603801727295,4.268603801727295,4.118255138397217,4.118255138397217,160187
2016-10-21,4.039812088012695,4.307826042175293,4.039812088012695,4.248992919921875,70834
2016-10-24,4.268603801727295,4.307826042175293,4.124792098999023,4.183623790740967,53078
2016-10-25,4.190161228179932,4.190161228179932,4.15093994140625,4.15093994140625,74801
2016-10-26,3.797945976257324,4.275140762329102,3.797945976257324,4.118255138397217,198650
2016-10-27,3.9679059982299805,4.118255138397217,3.9679059982299805,3.9809799194335938,65780
2016-10-28,3.9352219104766846,4.190161228179932,3.9352219104766846,4.065959930419922,326193
2016-10-31,4.052886009216309,4.1705498695373535,4.052886009216309,4.065959930419922,125967
2016-11-01,4.0724968910217285,4.203235149383545,4.0724968910217285,4.118255138397217,92745
2016-11-02,4.190161228179932,4.36012077331543,4.190161228179932,4.255529880523682,110365
2016-11-03,4.268603801727295,4.379732131958008,4.262066841125488,4.379732131958008,78784
2016-11-04,4.216309070587158,4.543155193328857,4.216309070587158,4.490859031677246,182361
2016-11-07,4.562765121459961,4.562765121459961,4.32089900970459,4.347046852111816,37563
2016-11-08,4.353583812713623,4.523543834686279,4.353583812713623,4.3666582107543945,105661
2016-11-09,4.262066841125488,4.477785110473633,4.262066841125488,4.281678199768066,145011
2016-11-10,4.235919952392578,4.235919952392578,4.216309070587158,4.216309070587158,4604
2016-11-11,4.216309070587158,4.222846031188965,4.216309070587158,4.222846031188965,41597
2016-11-14,4.235919952392578,4.3143630027771,4.235919952392578,4.255529880523682,111235
2016-11-15,4.445100784301758,4.464712142944336,4.255529880523682,4.255529880523682,319731
2016-11-16,4.425489902496338,4.477785110473633,4.379732131958008,4.3862690925598145,263228
2016-11-17,4.438563823699951,4.451638221740723,4.438563823699951,4.445100784301758,40822
2016-11-18,4.445100784301758,4.575839042663574,4.445100784301758,4.556228160858154,89242
2016-11-21,4.268603801727295,4.543155193328857,4.268603801727295,4.477785110473633,54559
2016-11-22,4.575839042663574,4.830779075622559,4.575839042663574,4.706576824188232,426216
2016-11-23,4.601986885070801,4.6935038566589355,4.601986885070801,4.6935038566589355,72950
2016-11-24,4.445100784301758,4.615060806274414,4.425489902496338,4.425489902496338,199257
2016-11-25,4.425489902496338,4.445100784301758,4.262066841125488,4.4320268630981445,225923
2016-11-28,4.4320268630981445,4.490859031677246,4.425489902496338,4.490859031677246,41980
2016-11-29,4.490859031677246,4.510469913482666,4.490859031677246,4.510469913482666,109417
2016-11-30,4.621596813201904,4.706576824188232,4.621596813201904,4.654282093048096,70620
2016-12-01,4.660819053649902,4.771946907043457,4.660819053649902,4.771946907043457,94165
2016-12-02,4.758872985839844,4.837316036224365,4.5889129638671875,4.5889129638671875,104330
2016-12-05,4.680429935455322,4.902685165405273,4.680429935455322,4.785019874572754,96409
2016-12-06,4.771946907043457,4.771946907043457,4.680429935455322,4.76540994644165,48951
2016-12-07,4.3862690925598145,4.9484429359436035,4.3862690925598145,4.902685165405273,27731
2016-12-08,4.889610767364502,5.392952919006348,4.889610767364502,5.392952919006348,503993
2016-12-09,5.471395969390869,5.928979873657227,5.471395969390869,5.719799041748047,2481115
2016-12-12,5.634819030761719,5.719799041748047,5.562912940979004,5.628282070159912,415537
2016-12-13,5.5890607833862305,5.765556812286377,5.471395969390869,5.765556812286377,115295
2016-12-14,5.739409923553467,5.791705131530762,5.641355991363525,5.641355991363525,153757
2016-12-15,5.628282070159912,5.647892951965332,5.5890607833862305,5.608671188354492,94276
2016-12-16,5.321046829223633,6.131625175476074,5.314509868621826,5.700188159942627,218597
2016-12-19,5.700188159942627,5.700188159942627,5.6217451095581055,5.6217451095581055,64184
2016-12-20,6.013959884643555,6.013959884643555,5.6217451095581055,5.6217451095581055,52016
2016-12-21,5.634819030761719,5.634819030761719,5.066108226776123,5.13801383972168,109723
2016-12-22,5.13801383972168,5.392952919006348,5.09879207611084,5.392952919006348,43451
2016-12-23,5.491006851196289,5.491006851196289,5.229529857635498,5.3275837898254395,82719
2016-12-26,5.3275837898254395,5.491006851196289,5.3275837898254395,5.3275837898254395,24487
2016-12-27,5.229529857635498,5.229529857635498,5.111865997314453,5.229529857635498,20356
2016-12-28,4.968053817749023,5.13801383972168,4.968053817749023,5.13801383972168,11872
2016-12-29,4.915759086608887,5.458322048187256,4.915759086608887,5.458322048187256,9337
2016-12-30,5.458322048187256,5.458322048187256,5.13801383972168,5.13801383972168,47182
2017-01-03,5.157623767852783,5.399489879608154,5.157623767852783,5.399489879608154,19914
2017-01-04,5.360269069671631,5.7263360023498535,5.09879207611084,5.406026840209961,33295
2017-01-05,5.399489879608154,5.556375980377197,5.229529857635498,5.392952919006348,81211
2017-01-06,5.392952919006348,5.491006851196289,5.229529857635498,5.301436901092529,26367
2017-01-09,4.941905975341797,5.294899940490723,4.941905975341797,5.281826019287109,39795
2017-01-10,5.255678176879883,5.255678176879883,4.95497989654541,5.229529857635498,102936
2017-01-11,5.033422946929932,5.13801383972168,4.902685165405273,5.13801383972168,114881
2017-01-12,4.922296047210693,5.157623767852783,4.922296047210693,5.157623767852783,30618
2017-01-13,5.222993850708008,5.294899940490723,5.222993850708008,5.294899940490723,25326
2017-01-16,5.294899940490723,5.360269069671631,5.039959907531738,5.229529857635498,58897
2017-01-17,5.013812065124512,5.229529857635498,5.013812065124512,5.229529857635498,89533
2017-01-18,5.229529857635498,5.294899940490723,5.229529857635498,5.229529857635498,104948
2017-01-19,5.229529857635498,5.680578231811523,5.229529857635498,5.419101238250732,74100
2017-01-20,5.432175159454346,5.432175159454346,5.294899940490723,5.419101238250732,115537
2017-01-23,5.425638198852539,5.425638198852539,5.425638198852539,5.425638198852539,94700
2017-01-24,5.425638198852539,5.425638198852539,5.301436901092529,5.3079729080200195,36156
2017-02-02,5.3079729080200195,5.3079729080200195,5.294899940490723,5.294899940490723,29064
2017-02-03,4.785019874572754,5.360269069671631,4.785019874572754,5.164161205291748,60288
2017-02-06,5.177235126495361,5.360269069671631,5.177235126495361,5.2622151374816895,94870
2017-02-07,5.242603778839111,5.3275837898254395,5.242603778839111,5.255678176879883,156122
2017-02-08,5.229529857635498,5.360269069671631,5.229529857635498,5.2622151374816895,319825
2017-02-09,5.249141216278076,5.288362979888916,5.249141216278076,5.2622151374816895,235612
2017-02-10,5.2622151374816895,5.2622151374816895,5.249141216278076,5.249141216278076,158102
2017-02-13,5.249141216278076,5.294899940490723,5.164161205291748,5.242603778839111,170552
2017-02-14,5.229529857635498,5.294899940490723,4.90922212600708,5.229529857635498,159280
2017-02-15,5.222993850708008,5.229529857635498,4.941905975341797,5.203382968902588,103899
2017-02-16,4.889610767364502,5.164161205291748,4.889610767364502,5.033422946929932,146584
2017-02-17,5.033422946929932,5.164161205291748,5.033422946929932,5.164161205291748,82893
2017-02-20,5.164161205291748,5.229529857635498,5.039959907531738,5.229529857635498,75033
2017-02-21,5.216456890106201,5.229529857635498,5.09879207611084,5.229529857635498,88633
2017-02-22,5.229529857635498,5.229529857635498,5.033422946929932,5.039959907531738,151597
2017-02-23,5.046496868133545,5.046496868133545,4.93536901473999,5.026885986328125,105432
2017-02-24,5.020349025726318,5.026885986328125,4.915759086608887,5.026885986328125,141693
2017-03-01,4.968053817749023,4.968053817749023,4.621596813201904,4.667356014251709,135951
2017-03-02,4.739262104034424,4.869999885559082,4.673892974853516,4.869999885559082,50162
2017-03-03,4.902685165405273,4.915759086608887,4.771946907043457,4.778482913970947,53652
2017-03-06,4.3862690925598145,4.641208171844482,4.3862690925598145,4.575839042663574,176558
2017-03-07,4.575839042663574,4.575839042663574,4.262066841125488,4.3143630027771,375675
2017-03-08,4.118255138397217,4.15093994140625,4.065959930419922,4.0724968910217285,284053
2017-03-09,4.0724968910217285,4.190161228179932,4.052886009216309,4.098643779754639,138677
2017-03-10,4.000590801239014,4.216309070587158,4.000590801239014,4.216309070587158,71729
2017-03-13,3.954832077026367,4.248992919921875,3.954832077026367,4.137866020202637,81091
2017-03-14,4.085570812225342,4.281678199768066,4.085570812225342,4.157476902008057,99302
2017-03-15,4.15093994140625,4.248992919921875,4.085570812225342,4.183623790740967,91901
2017-03-16,4.020201206207275,4.510469913482666,4.020201206207275,4.333972930908203,223331
2017-03-17,4.333972930908203,4.700039863586426,4.248992919921875,4.621596813201904,274094
2017-03-20,4.615060806274414,4.824242115020752,4.517006874084473,4.615060806274414,161782
2017-03-21,4.61503791809082,4.61503791809082,4.61503791809082,4.61503791809082,0
2017-03-22,4.61503791809082,4.61503791809082,4.61503791809082,4.61503791809082,0
2017-03-23,4.61503791809082,4.61503791809082,4.61503791809082,4.61503791809082,0
2017-03-24,4.61503791809082,4.61503791809082,4.61503791809082,4.61503791809082,0
2017-03-27,4.61503791809082,4.61503791809082,4.61503791809082,4.61503791809082,0
2017-03-28,4.61503791809082,4.61503791809082,4.61503791809082,4.61503791809082,0
2017-03-29,4.61503791809082,4.61503791809082,4.61503791809082,4.61503791809082,0
2017-03-30,5.067235946655273,5.067235946655273,4.160637855529785,4.160637855529785,323337
2017-03-31,3.83685302734375,3.88542103767395,3.7559070587158203,3.7559070587158203,208088
2017-04-05,3.5454459190368652,3.5454459190368652,3.383553981781006,3.48068904876709,463668
2017-04-06,3.39974308013916,3.39974308013916,3.2378509044647217,3.2378509044647217,140698
2017-04-07,3.2378509044647217,3.2378509044647217,3.0435791015625,3.075958013534546,140834
2017-04-10,2.9173030853271484,2.9173030853271484,2.768362045288086,2.768362045288086,180283
2017-04-11,2.6420860290527344,2.6420860290527344,2.493144989013672,2.499619960784912,164630
2017-04-12,2.4445769786834717,2.5740909576416016,2.3830580711364746,2.5740909576416016,289880
2017-04-13,2.5740909576416016,2.5740909576416016,2.363631010055542,2.470479965209961,265944
2017-04-14,2.3960089683532715,2.493144989013672,2.3960089683532715,2.4899070262908936,164865
2017-04-17,2.7133190631866455,2.7359840869903564,2.590280055999756,2.7359840869903564,436499
2017-04-18,3.007962942123413,3.007962942123413,2.9755849838256836,2.9755849838256836,649109
2017-04-19,3.075958013534546,3.075958013534546,2.914064884185791,2.914064884185791,241487
2017-04-20,2.914064884185791,2.914064884185791,2.914064884185791,2.914064884185791,29516
2017-04-21,2.9173030853271484,3.1083359718322754,2.9173030853271484,3.085671901702881,45419
2017-04-24,2.991774082183838,2.9982500076293945,2.991774082183838,2.995012044906616,31743
2017-04-25,2.8654980659484863,2.995012044906616,2.8654980659484863,2.995012044906616,114455
2017-04-26,2.9755849838256836,2.9788219928741455,2.9755849838256836,2.9788219928741455,27919
2017-04-27,2.9788219928741455,2.9788219928741455,2.9205410480499268,2.9561569690704346,81643
2017-04-28,2.9561569690704346,2.9788219928741455,2.9561569690704346,2.9788219928741455,29859
2017-05-02,2.9755849838256836,2.995012044906616,2.9755849838256836,2.995012044906616,80717
2017-05-03,3.075958013534546,3.075958013534546,3.0112009048461914,3.0112009048461914,91715
2017-05-04,3.0112009048461914,3.075958013534546,3.0112009048461914,3.075958013534546,100541
2017-05-05,3.075958013534546,3.075958013534546,2.991774082183838,3.075958013534546,126849
2017-05-08,3.0435791015625,3.2378509044647217,3.0435791015625,3.2378509044647217,23571
2017-05-09,3.0597689151763916,3.0824339389801025,3.0597689151763916,3.0824339389801025,11702
2017-05-10,2.923779010772705,2.923779010772705,2.923779010772705,2.923779010772705,43562
2017-05-11,2.9302549362182617,2.9302549362182617,2.9302549362182617,2.9302549362182617,7517
2017-05-12,3.1083359718322754,3.1083359718322754,2.9496819972991943,2.9529199600219727,36579
2017-05-15,2.9529199600219727,2.962632894515991,2.9529199600219727,2.962632894515991,50703
2017-05-16,2.9658710956573486,2.969109058380127,2.875211000442505,2.875211000442505,30449
2017-05-17,2.9982500076293945,2.9982500076293945,2.9982500076293945,2.9982500076293945,10083
2017-05-18,2.9982500076293945,3.0435791015625,2.9982500076293945,3.0435791015625,51901
2017-05-19,3.0435791015625,3.0435791015625,2.7877891063690186,3.0112009048461914,88725
2017-05-22,2.8881630897521973,2.995012044906616,2.816930055618286,2.9173030853271484,54403
2017-05-23,2.9173030853271484,2.9885358810424805,2.9173030853271484,2.9885358810424805,57133
2017-05-24,2.9885358810424805,3.0921471118927,2.9885358810424805,3.0824339389801025,61543
2017-05-25,3.205471992492676,3.383553981781006,3.205471992492676,3.383553981781006,224300
2017-05-26,3.5130679607391357,3.70733904838562,3.432121992111206,3.70733904838562,656722
2017-05-31,3.70733904838562,4.063502788543701,3.691149950027466,4.063502788543701,963311
2017-06-01,4.338719844818115,4.468234062194824,4.338719844818115,4.468234062194824,1497026
2017-06-02,4.905344009399414,4.905344009399414,4.905344009399414,4.905344009399414,822854
2017-06-05,4.824398040771484,4.824398040771484,4.565369129180908,4.613936901092529,364226
2017-06-06,4.565369129180908,4.565369129180908,4.27396297454834,4.5329909324646,566412
2017-06-07,4.5329909324646,4.71107292175293,4.5329909324646,4.71107292175293,393856
2017-06-08,5.051046848297119,5.180561065673828,4.856776237487793,4.937722206115723,1194131
2017-06-09,4.856776237487793,5.034858226776123,4.856776237487793,5.034858226776123,258529
2017-06-12,4.921533107757568,5.018669128417969,4.921533107757568,5.018669128417969,392794
2017-06-13,4.986289978027344,5.180561065673828,4.986289978027344,5.180561065673828,192037
2017-06-14,5.212940216064453,5.293886184692383,5.1481828689575195,5.293886184692383,654007
2017-06-15,5.504345893859863,5.504345893859863,5.034858226776123,5.2776970863342285,402310
2017-06-16,5.018669128417969,5.342453956604004,5.018669128417969,5.180561065673828,400407
2017-06-19,5.018669128417969,5.180561065673828,4.953911781311035,5.018669128417969,934641
2017-06-20,4.953911781311035,5.229128837585449,4.953911781311035,5.067235946655273,210704
2017-06-21,4.872964859008789,5.3748321533203125,4.872964859008789,5.180561065673828,393866
2017-06-22,5.1481828689575195,5.358643054962158,5.131992816925049,5.180561065673828,379381
2017-06-23,5.180561065673828,5.569102764129639,5.180561065673828,5.504345893859863,476309
2017-06-26,5.455778121948242,5.763373851776123,5.455778121948242,5.763373851776123,697768
2017-06-27,5.666238784790039,6.054780960083008,5.666238784790039,5.957644939422607,916793
2017-06-28,5.941455841064453,6.475701808929443,5.941455841064453,6.410944938659668,819765
2017-06-29,6.475701808929443,6.508080005645752,6.313808917999268,6.346188068389893,708846
2017-06-30,6.281429767608643,6.508080005645752,6.216672897338867,6.216672897338867,495013
2017-07-03,6.087159156799316,6.087159156799316,5.860509872436523,5.990024089813232,344215
2017-07-04,5.990024089813232,6.443323135375977,5.990024089813232,6.200483798980713,273134
2017-07-05,6.054780960083008,6.184295177459717,5.990024089813232,6.184295177459717,198066
2017-07-06,6.006213188171387,6.151916027069092,5.925267219543457,5.990024089813232,165634
2017-07-07,5.990024089813232,5.990024089813232,5.909078121185303,5.909078121185303,76677
2017-07-10,5.860509872436523,5.860509872436523,5.763373851776123,5.828131198883057,104226
2017-07-11,5.828131198883057,5.860509872436523,5.650050163269043,5.666238784790039,123566
2017-07-12,5.115804195404053,5.212940216064453,5.099615097045898,5.1481828689575195,297892
2017-07-13,4.824398040771484,5.018669128417969,4.824398040771484,4.921533107757568,231684
2017-07-14,4.856776237487793,5.002479076385498,4.824398040771484,4.824398040771484,47012
2017-07-17,4.840587139129639,4.872964859008789,4.824398040771484,4.872964859008789,25912
2017-07-18,4.775829792022705,4.856776237487793,4.775829792022705,4.856776237487793,19485
2017-07-19,4.824398040771484,5.261507034301758,4.824398040771484,5.261507034301758,75701
2017-07-20,5.1481828689575195,5.164371967315674,5.115804195404053,5.115804195404053,15528
2017-07-21,4.921533107757568,4.921533107757568,4.872964859008789,4.872964859008789,12360
2017-07-24,4.840587139129639,4.856776237487793,4.840587139129639,4.856776237487793,18135
2017-07-25,4.597747802734375,4.905344009399414,4.581559181213379,4.905344009399414,25455
2017-07-26,4.905344009399414,4.905344009399414,4.905344009399414,4.905344009399414,18
2017-07-27,4.613936901092529,4.71107292175293,4.4844231605529785,4.4844231605529785,139144
2017-07-28,4.727262020111084,4.921533107757568,4.727262020111084,4.921533107757568,90489
2017-07-31,4.986289978027344,5.2453179359436035,4.613936901092529,4.613936901092529,26418
2017-08-01,4.646316051483154,4.743451118469238,4.646316051483154,4.743451118469238,27845
2017-08-02,4.3872880935668945,4.727262020111084,4.3872880935668945,4.71107292175293,31267
2017-08-03,4.565369129180908,4.613936901092529,4.468234062194824,4.516801834106445,47908
