Date,Open,High,Low,Close,Volume
2016-09-26,34.85228729248047,35.86249923706055,32.20048141479492,33.84207534790039,160813
2016-09-27,33.84207534790039,33.84207534790039,33.84207534790039,33.84207534790039,0
2016-09-28,33.84207534790039,33.84207534790039,33.84207534790039,33.84207534790039,0
2016-09-29,33.210693359375,33.968353271484375,31.695377349853516,32.453033447265625,184911
2016-09-30,32.83186340332031,32.83186340332031,30.81144142150879,31.695377349853516,76203
2016-10-03,31.063995361328125,34.85228729248047,30.937719345092773,34.85228729248047,139554
2016-10-04,35.357391357421875,35.988773345947266,34.094627380371094,34.97856521606445,123210
2016-10-05,34.85228729248047,36.11505126953125,34.094627380371094,34.599735260009766,87110
2016-10-06,35.10483932495117,35.357391357421875,34.094627380371094,34.094627380371094,70371
2016-10-07,34.094627380371094,34.47345733642578,34.094627380371094,34.47345733642578,30578
2016-10-11,37.37781524658203,37.37781524658203,35.231117248535156,35.86249923706055,289840
2016-10-12,35.609947204589844,35.609947204589844,33.58952331542969,33.84207534790039,187287
2016-10-13,33.336971282958984,34.34718322753906,33.336971282958984,33.4632453918457,48758
2016-10-14,33.4632453918457,33.84207534790039,30.558889389038086,32.20048141479492,98198
2016-10-17,31.695377349853516,32.20048141479492,30.81144142150879,31.316547393798828,60185
2016-10-18,31.569101333618164,31.821653366088867,31.063995361328125,31.569101333618164,34067
2016-10-19,32.20048141479492,33.336971282958984,31.695377349853516,32.326759338378906,43159
2016-10-20,32.57931137084961,32.705589294433594,31.44282341003418,31.569101333618164,66917
2016-10-21,31.44282341003418,32.453033447265625,31.44282341003418,31.821653366088867,26925
2016-10-24,32.0742073059082,32.0742073059082,31.44282341003418,31.44282341003418,27717
2016-10-25,32.453033447265625,32.453033447265625,31.569101333618164,32.0742073059082,33657
2016-10-26,31.821653366088867,32.453033447265625,31.316547393798828,31.821653366088867,25505
2016-10-27,31.821653366088867,31.821653366088867,30.685165405273438,31.063995361328125,67312
2016-10-28,31.569101333618164,31.569101333618164,30.937719345092773,31.063995361328125,37337
2016-10-31,30.558889389038086,30.81144142150879,30.053783416748047,30.1800594329834,57888
2016-11-01,30.1800594329834,33.084415435791016,29.927507400512695,33.084415435791016,247322
2016-11-02,33.084415435791016,36.241329193115234,32.83186340332031,34.97856521606445,477336
2016-11-03,33.84207534790039,34.34718322753906,31.569101333618164,31.569101333618164,265794
2016-11-04,32.0742073059082,33.84207534790039,31.695377349853516,33.084415435791016,92655
2016-11-07,33.084415435791016,33.4632453918457,32.326759338378906,32.453033447265625,46722
2016-11-08,32.453033447265625,33.58952331542969,32.326759338378906,33.58952331542969,51078
2016-11-09,34.599735260009766,36.36760330200195,32.705589294433594,34.599735260009766,251992
2016-11-10,33.4632453918457,35.231117248535156,32.326759338378906,33.336971282958984,158450
2016-11-11,32.83186340332031,33.210693359375,30.81144142150879,32.0742073059082,103112
2016-11-14,32.0742073059082,32.0742073059082,30.81144142150879,31.569101333618164,62261
2016-11-15,31.44282341003418,31.94792938232422,31.190271377563477,31.190271377563477,24153
2016-11-16,31.94792938232422,31.94792938232422,31.063995361328125,31.063995361328125,53454
2016-11-17,30.81144142150879,31.316547393798828,30.81144142150879,30.937719345092773,14254
2016-11-18,31.063995361328125,31.695377349853516,31.063995361328125,31.44282341003418,26689
2016-11-21,31.821653366088867,31.821653366088867,30.432613372802734,31.569101333618164,29300
2016-11-22,31.569101333618164,31.695377349853516,30.558889389038086,30.81144142150879,110093
2016-11-23,30.685165405273438,31.316547393798828,30.685165405273438,31.063995361328125,44387
2016-11-24,30.937719345092773,31.316547393798828,30.685165405273438,30.685165405273438,38804
2016-11-25,30.81144142150879,30.81144142150879,29.801231384277344,30.1800594329834,93625
2016-11-28,31.063995361328125,31.063995361328125,29.927507400512695,31.063995361328125,51870
2016-11-29,30.306337356567383,30.432613372802734,29.927507400512695,30.432613372802734,30553
2016-11-30,30.306337356567383,30.432613372802734,30.053783416748047,30.1800594329834,22173
2016-12-01,30.053783416748047,30.685165405273438,30.053783416748047,30.1800594329834,22173
2016-12-02,29.927507400512695,30.053783416748047,29.548677444458008,29.801231384277344,41575
2016-12-05,29.548677444458008,31.063995361328125,29.422401428222656,30.937719345092773,51870
2016-12-06,30.937719345092773,31.569101333618164,30.432613372802734,31.063995361328125,29302
2016-12-07,31.821653366088867,31.821653366088867,30.81144142150879,31.063995361328125,11087
2016-12-08,28.538467407226562,30.053783416748047,28.538467407226562,29.296125411987305,85619
2016-12-09,29.296125411987305,29.548677444458008,29.0435733795166,29.548677444458008,53171
2016-12-12,29.169849395751953,29.422401428222656,28.791019439697266,29.0435733795166,51078
2016-12-13,29.0435733795166,29.548677444458008,28.538467407226562,29.0435733795166,36033
2016-12-14,29.0435733795166,29.169849395751953,28.41219139099121,28.41219139099121,47514
2016-12-15,28.159637451171875,29.0435733795166,27.780807495117188,28.033361434936523,64145
2016-12-16,28.033361434936523,28.159637451171875,27.654531478881836,28.159637451171875,80379
2016-12-19,28.159637451171875,28.159637451171875,27.528255462646484,27.654531478881836,55037
2016-12-20,27.654531478881836,27.780807495117188,27.401979446411133,27.528255462646484,21777
2016-12-21,27.528255462646484,27.528255462646484,26.391767501831055,26.770597457885742,60977
2016-12-22,26.770597457885742,28.917295455932617,26.770597457885742,27.907085418701172,29300
2016-12-23,27.907085418701172,27.907085418701172,27.149425506591797,27.27570343017578,29716
2016-12-26,27.401979446411133,27.401979446411133,27.149425506591797,27.27570343017578,9107
2016-12-27,27.401979446411133,27.780807495117188,27.401979446411133,27.528255462646484,6787
2016-12-28,27.528255462646484,27.907085418701172,27.528255462646484,27.528255462646484,7523
2016-12-29,27.528255462646484,27.780807495117188,27.149425506591797,27.780807495117188,4751
2016-12-30,27.780807495117188,27.780807495117188,27.27570343017578,27.27570343017578,7127
2017-01-03,27.023149490356445,27.27570343017578,26.896873474121094,27.27570343017578,8715
